SD,HR,PW90,PW75,PW66,PW50,PW33,PW25,SW90,SW75,SW66,SW50,SW33,SW25,DW90,DW75,DW66,DW50,DW33,DW25,PTT,RI,SArea,DArea,ET,DT,ETDT,K,Kurt,Skew,SDNN,SDSD,RMSSD,Gmax,SLmax,SLmean,DLmax,DLmean,SLDLmean,Peak,SLmid,DLmid,VSL,DSL,VSLA,DSLA,VDAr,Vpeak,ASL,ADL,ASLA,ADLA,ADAr,Apeak,EN,AMP,SV_T,SV_S,SV_D,ER,ER1,ER2,ER3,ER4,PSD,harm1,harm2,harm3,harm,SampTro
0.8866160551633805,87.32116217565485,71.78529340832843,116.51647179518626,138.2576634083325,173.624425054405,210.58153870289723,229.1426485295692,29.619284422103856,50.11499663649469,59.6500131993938,74.3881959853397,88.3971670711534,94.67140934395952,42.16600898622456,66.40147515869158,78.6076502089387,99.23622906906526,122.1843716317438,134.47123918560973,0.23192307692307687,1.4240407240653576,42.78245522046211,60.94115519026246,233.46153846153845,455.38461538461536,0.5155494302701705,0.47708463014430336,-1.1132894671738611,0.2029979051707773,32.61756161094491,45.31525374774174,45.32291546962382,19.874412115189763,19.874412115189763,12.512190321655895,-0.40315421709070526,-6.310942062422677,-1.9880370070003657,2.8541837690939382,1.3871514820992024,2.7815392551975995,0.004331594865259475,-0.00404596656622644,1.396251568103942,2.1164803917341994,0.6589914453981705,0.096718100925816,0.009959358430999146,,8.13566423057718,12.413478311463953,inf,0.061924254575958126,4.684364857819128,1.5112396379497903,9057.26620611932,3735.8137105786623,5321.452495540657,2.4730082679142447,0.6503216404643183,0.31726711468795243,0.14136939491632974,0.0,0.00785484500469958,1.3754226971387986,0.5823023726342604,0.10793982850269968,0.6658498666879048,0.12601421970380502
1.057274354064116,76.253291759188,66.25040555285551,108.281477030998,129.11589015385852,164.16810978901114,204.14048931709368,227.6518400705632,27.10979821018228,45.810971783270986,54.50836722437708,67.98730009505174,80.8697305736524,86.66764398922508,39.14060734267325,62.47050524772703,74.60752292948142,96.18080969395939,123.27075874344132,140.98419608133813,0.19954545454545455,1.8521541459873487,49.74288519910606,91.984144455771,213.18181818181816,573.6363636363636,0.3718229647829108,0.4528914035345823,-0.9531766546606752,0.3034797858601801,10.2851895445316,12.539936203984452,12.549900398011133,27.97692180752633,27.97692180752633,17.28010533351746,-0.5803452001395416,-6.3332906184266085,-2.7313374877408503,3.601584704539823,1.7263809241407235,2.863568694242707,0.006532418816657341,-0.006351763198706986,1.789110769492157,2.5089172309903254,0.7139852810672287,0.13751715234110093,0.026065953829441622,-0.06013764528679866,4.96986392760158,18.77192498410794,0.265401963395486,0.1407512175164418,5.192783903476641,1.9913515164569864,10807.152542436432,3793.0587380312286,7014.093804405203,2.805138241608182,0.5650805622256184,0.3697751597249346,0.16512231373845865,0.0,0.011108998712031535,1.3528078523969893,0.7396719198376707,0.31024018032196055,0.5630318468690163,0.12302356733118544
1.0351383599256527,71.87465326751166,73.70047523165697,120.77826003830467,144.3678836414444,184.6577088929872,232.06100700951228,260.6789682456939,29.177473414710743,49.9628411825,59.674618404578915,74.82193279010093,89.43798737639014,96.08116780511449,44.523001816946234,70.81541885580468,84.69326523686547,109.83577610288631,142.62301963312214,164.5978004405794,0.20181818181818184,2.182907103766151,47.27759048780385,103.06146073253086,226.8181818181818,607.7272727272727,0.37325707332894537,0.4097279959898581,-1.096680709747516,0.49033085374225216,5.8210220340298635,9.604686356149273,9.617692030835672,23.46594441469071,23.46594441469071,14.488790625435811,0.7252466510272972,-5.366880588698646,-2.7017897529862807,3.2195948889855295,1.4431028882426384,2.6195262951003446,0.0050058084721659535,-0.005015181947143784,1.6131132787208236,2.2333379840739918,0.7224427360208381,0.11456344419414068,0.023134599539685698,-0.04500974414486332,4.455065079638233,15.202588839952753,0.29310943903685005,0.15479987812393056,5.183708162613479,1.9388330770678288,10805.567179028232,3398.060423634309,7407.506755393923,1.2923749708733077,0.6055196088206628,0.3826618066169796,0.15282428356227756,0.0,0.010714868996663835,0.7682109959088742,0.30943217741322626,0.18841910893641697,0.6067718837168654,0.09626377627690368
0.7711880912266862,72.35813890734826,81.85328174922815,136.2253490963811,164.96240581631312,218.7625131431959,287.2850555426161,318.07054568495926,33.11010098095018,54.7068066435597,64.61979974763207,79.83302895042182,94.20274615412607,100.61730487978696,48.743180768277966,81.51854245282139,100.34260606868104,138.92948419277408,193.08230938849,217.45324080517233,0.1754545454545454,1.973499568862196,37.940850590155456,74.73365935882043,244.54545454545453,585.0,0.4180789351284613,0.47490727087028906,-1.3205822302648436,0.1722675208234833,7.21568539381252,7.0,7.071067811865476,16.273144387359995,16.273144387359995,9.932756395692754,-0.4073631420089419,-4.0831692062022125,-2.4342111065225187,2.3801370181416814,1.15823732786289,2.2204648360513377,0.003396192293833297,-0.002205020165562408,1.1644062014506171,1.9854288939124516,0.6209763323912647,0.07971304452124099,0.012856328064821688,-0.027537162732356246,2.8912773307172848,10.044463295861496,0.2883253033852792,0.07943437715284073,4.575758456150441,1.263218590406975,8152.91784220539,2745.3293372654134,5407.588504939976,1.1872523972440518,0.6134496856357715,0.35976308777038785,0.14381089000805533,0.0,0.005945990354345522,0.6950027445961263,0.28219568334807626,0.1497928578652739,0.6166886588629933,0.08221403610323513
1.1300888198459662,76.05356587951934,64.88302802833766,105.36782664110056,125.01538463350676,156.83446126740523,189.4017362618441,205.0665632617808,27.592018155081036,47.43605569230623,56.97730021708794,72.27360940699033,87.66881000850529,94.94857244581473,37.29100987325664,57.93177094879434,68.03808441641883,84.56085186041491,101.73292625333886,110.11799081596604,-0.09136363636363636,0.9107083445932307,78.46993880815009,71.41665679563205,408.1818181818182,380.45454545454544,1.0730193251724351,0.30709292173479313,-0.3493312342125242,1.0774884466235957,5.961307749365456,7.0,7.071067811865476,27.153648810818478,27.153648810818478,8.685693326886007,-0.46251259594565824,-9.357189592583042,-0.9286952599742972,3.5074412814995726,0.21776529551369425,0.243999685512735,0.0021477320728861423,-0.007686768456513906,2.2821646105491094,2.860561997402455,0.7979787082629014,0.13453069152929825,0.009929677342656158,-0.06732486674036096,14.611043994271107,20.008678148909123,0.7300813384312455,0.48370610953193993,5.293511850352941,2.452255372803392,11399.41007320912,5967.918660707495,5431.491412501627,2.876609266053487,0.5983752890064497,0.38052044377583377,0.10443241871099249,0.0,0.012780071616325233,1.474950258715074,0.8145733101365552,0.2669639800115784,0.576944041589774,0.07693765159474752
1.0282127032490616,69.8772314508309,77.87122402773302,127.13942788025348,151.45595638499336,191.81803918311888,235.300615275023,257.6016263525239,32.690771919365126,55.406093329924445,66.164365717484,83.17019239685578,99.9046623761736,107.65283438093935,45.18045210836792,71.73333455032903,85.29159066750934,108.64784678626314,135.3959528988494,149.94879197158457,-0.01909090909090909,1.0408110720109176,75.28102553141508,74.93292209068657,382.7272727272728,459.09090909090907,0.8435172648063141,0.3633464048742178,-0.9693407748425455,0.6385964538582105,9.233092656309692,7.1145824860364995,7.453559924999298,20.65751496798154,20.65751496798154,8.617499430130259,-0.11952102675716336,-6.867827810953515,-1.267632055161975,3.0597703898953124,0.4358222122081264,1.095156633385188,0.00223015292765503,-0.00445242180976615,1.72534895530247,2.2327674696319044,0.7730760213692938,0.10232323634076468,0.01118756426128404,-0.036143981735500624,7.318846465837021,13.37975269466468,0.5491882551335577,0.30192677899925485,5.183639805825202,1.9987056062280684,10496.534785132591,5260.429644914604,5236.1051402179855,2.5911792449149886,0.663023718674796,0.28992156043854506,0.1365889637282769,0.0,0.010533214415221752,1.4634790578557424,0.5043087444560626,0.2613245614151677,0.65652996307861,0.06035539099170769
0.7999996523768226,74.64267661917165,69.181509888688,112.65508191527363,133.9394163449482,168.84312476526867,205.57392991121952,223.91679722623567,28.75899315920152,49.23008564188948,58.94924709488588,74.33593724969512,89.51108762583631,96.5481132324396,40.42251672948649,63.42499627338413,74.99016925006231,94.5071875155736,116.06284228538323,127.36868399379608,0.10590909090909092,1.522935256745408,44.38152516769973,60.06727468609719,290.0,498.1818181818182,0.6030148879653375,0.3538924679975015,-0.7718855030487725,0.764697160637206,11.926860441876563,15.23478800089121,15.275252316519467,18.079877282128955,18.079877282128955,9.06299163361967,0.42286326725766094,-5.0712822404489915,-1.8811703134853723,2.381003693507782,0.6495092072503154,1.4753079178078594,0.0029293862601975527,-0.004474351193759652,1.3268663937698844,1.8224588650534193,0.7293453108839641,0.08957550904233282,0.016007906374460586,-0.039051833950016525,5.657981608969115,12.105291269025791,0.4656316540132231,0.2322682593206822,4.565228090832528,1.591946548933276,7796.3379907475455,3312.7558309582378,4483.582159789307,2.203031055620972,0.6198642363426294,0.33747037307991784,0.16177131310106382,0.0,0.006375571021070872,1.190818723516271,0.45711626220307966,0.2755038346442051,0.6191092281745619,0.0679123370506366
0.9379334606837231,79.5885069118639,69.62217096458393,113.95029983887228,136.02308792656754,173.38871896880303,216.26719333613931,240.59239138488857,28.001729718133877,47.496249594158506,56.54721895818606,70.5824312449058,83.99225847490814,90.02848856790436,41.62044124645006,66.45405024471377,79.47586896838148,102.8062877238972,132.27493486123117,150.56390281698427,0.2075,1.7173520088226006,43.74300192947507,74.36572208578748,222.5,525.0,0.42649906599869264,0.4620189984863398,-1.0525269631927843,0.2943056252308671,9.646530752325187,8.080176743014173,8.528028654224418,22.70287737910827,22.70287737910827,14.030958072962516,-0.24399269761788736,-5.805012475119958,-2.4376382433333905,3.039827890191297,1.4320630570539576,2.748332236847391,0.005103112213445393,-0.004901650022774214,1.51061240401425,2.1091325365222304,0.7172194495399068,0.1108089950499362,0.019133275463962325,-0.04588452531814577,3.985980231039619,14.979249440466411,0.2695855813300941,0.10962519644634831,4.863314979491867,1.6724048783587468,9400.096997640152,3481.440211409704,5918.656786230447,2.5207300731903866,0.5751312625049849,0.31607542936504485,0.16244241152372,0.0,0.008749837575486067,1.2326437031207296,0.6311372544498797,0.2481739162107066,0.5836505876253704,0.12327590579035708
0.8174308626428024,113.2800168330152,49.83149498272057,80.49143583733756,95.13026460349363,118.34871355632554,141.3345928789604,152.03924842395426,19.276265530440966,34.08763382922631,41.0530750967669,51.88876914780148,62.30850928351538,67.01892585680909,30.555229452279598,46.40380200811125,54.07718950672676,66.45994440852407,79.02608359544497,85.02032256714513,0.19382352941176473,1.5410733113666113,27.834095951573932,41.18177738148386,162.35294117647055,367.64705882352933,0.4416615487364882,0.4630727096217941,-0.7478423412488301,0.4429224287610055,5.549400665915649,8.56386850377795,8.569568250501305,26.04524868233547,26.04524868233547,16.767385250229776,6.7385614528270645,-7.251663994837731,-2.3450586386695855,2.655136446160075,1.2770125071043923,2.5199625428577312,0.008156594588901878,-0.008051474727528077,1.2832925776592514,2.241230555421405,0.5693269508134076,0.12502762284759927,,,12.267403409797028,17.732762638391506,inf,0.04310359265070945,4.196334306417868,1.4976419114060844,7818.119292914031,3153.046857926056,4665.0724349879765,1.9798047366665297,0.21722972574694227,0.4273108784092853,0.4459424860127743,0.0,0.006656453895362266,0.14926523485842733,0.8285473813130617,0.7384659140847278,0.08697028613190427,0.18975733338489728
0.8900699572840332,72.1685687872808,66.57367944009619,108.17818093721787,128.37915441236143,161.16315720086814,194.91441255554463,211.30070515430543,27.809881893663928,47.963227414188296,57.59018822417892,72.93420987269067,88.21601127039172,95.36785067872223,38.76379754643226,60.21495352302958,70.78896618818248,88.22894732817748,106.69840128515293,115.9328544755832,-0.03636363636363637,1.0099553877150687,61.92180198364225,60.5495771729768,378.1818181818182,455.45454545454544,0.8449908350695472,0.3352364807828956,-0.31125581053669954,1.0050095950832671,14.326548781894402,12.909944487358056,13.844373104863456,21.75955193857008,21.75955193857008,8.203884189163373,1.3434228710482903,-6.491197097483246,-1.28124631555575,2.845353005029116,0.35769150792844967,0.8476074464549789,0.0023026003808213984,-0.0058329839905973445,1.8436664632039392,2.2625074129215377,0.8166224499157729,0.1068582036995645,0.010000332357171026,-0.050151015941887485,10.683160676267793,15.752681001183943,0.6815471775170615,0.29597006290512445,4.8709203227713616,1.9368464358591524,8838.584151137615,4468.807825888867,4369.776325248745,1.7672638741135382,0.4910777548979153,0.4754214157602869,0.2387748563103931,0.0,0.007920967841190943,0.8037816961928032,0.4626196406934042,0.37807447493602847,0.4887768433043333,0.0783505971731074
